,expiration_timestamp,option_type,instrument_name,strike,underlying_price,underlying_index,timestamp,stats,state,settlement_price,open_interest,min_price,max_price,mark_price,mark_iv,last_price,interest_rate,index_price,greeks,estimated_delivery_price,change_id,bids,bid_iv,best_bid_price,best_bid_amount,best_ask_price,best_ask_amount,asks,ask_iv
121,1616745600000,put,BTC-26MAR21-120000-P,120000.0,59391.76,BTC-26MAR21,1613824343914,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,1.1,0.0,0.9625,1.111,1.02594415,120.87,,0.0,57133.94,"{'vega': 16.20793, 'theta': -28.97172, 'rho': -109.15314, 'gamma': 0.0, 'delta': -0.95799}",57133.94,0,[],0.0,0.0,0.0,0.0,0.0,[],0.0
122,1613980800000,put,BTC-22FEB21-50000-P,50000.0,57286.42,SYN.BTC-22FEB21,1613824343918,"{'volume': 1.3, 'price_change': -50.0, 'low': 0.0015, 'high': 0.003}",open,,1.1,0.0001,0.024,0.00136945,113.65,0.0015,0.0,57133.94,"{'vega': 3.54736, 'theta': -78.45065, 'rho': -0.12042, 'gamma': 2e-05, 'delta': -0.04099}",57133.94,27222735818,"[[0.001, 36.0], [0.0005, 21.4]]",107.15,0.001,36.0,0.002,25.0,"[[0.002, 25.0], [0.003, 30.0], [0.004, 19.0]]",122.78
123,1613894400000,call,BTC-21FEB21-47000-C,47000.0,57202.38,SYN.BTC-21FEB21,1613824343917,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,0.15,0.0,0.153,0.2065,0.17838348,140.09,,0.0,57133.94,"{'vega': 0.11675, 'theta': -8.17757, 'rho': 1.04274, 'gamma': 0.0, 'delta': 0.99868}",57133.94,27222684776,"[[0.1485, 1.0]]",0.0,0.1485,1.0,0.0,0.0,[],0.0
124,1614326400000,put,BTC-26FEB21-10000-P,10000.0,57622.8,BTC-26FEB21,1613824343914,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,0.0,225.9,0.0001,0.015,0.0,202.79,0.0005,0.0,57133.94,"{'vega': 0.0, 'theta': 0.0, 'rho': 0.0, 'gamma': 0.0, 'delta': 0.0}",57133.94,27222728467,[],0.0,0.0,0.0,0.0005,5.0,"[[0.0005, 5.0], [0.001, 51.0], [0.002, 0.6], [0.0025, 0.6], [0.003, 0.5], [0.005, 0.1], [0.0055, 0.1], [0.009, 0.1], [0.012, 0.1], [0.022, 0.1], [0.032, 0.1], [0.1, 0.1]]",500.0
125,1613894400000,put,BTC-21FEB21-47000-P,47000.0,57202.38,SYN.BTC-21FEB21,1613824343919,"{'volume': 3.9, 'price_change': -66.6667, 'low': 0.0005, 'high': 0.0015}",open,0.0,4.1,0.0001,0.015,2.499e-05,140.09,0.0005,0.0,57133.94,"{'vega': 0.11675, 'theta': -1.42929, 'rho': -0.0017, 'gamma': 0.0, 'delta': -0.00132}",57133.94,27222694354,[],0.0,0.0,0.0,0.0005,1.5,"[[0.0005, 1.5], [0.001, 30.0], [0.0015, 21.0]]",195.81
126,1616745600000,call,BTC-26MAR21-40000-C,40000.0,59391.46,BTC-26MAR21,1613824343917,"{'volume': 24.9, 'price_change': 3.3981, 'low': 0.306, 'high': 0.333}",open,0.32,1524.0,0.312,0.39,0.34462469,114.4,0.3195,0.0,57133.94,"{'vega': 30.60346, 'theta': -51.77503, 'rho': 30.81905, 'gamma': 1e-05, 'delta': 0.90478}",57133.94,27222716813,"[[0.3385, 2.0], [0.3305, 8.0], [0.1, 0.1], [0.05, 0.2], [0.028, 1.0], [0.01, 0.5]]",101.6,0.3385,2.0,0.3485,8.0,"[[0.3485, 8.0], [0.349, 2.1], [0.3505, 1.0], [0.369, 0.1], [0.4, 1.0], [0.45, 1.0], [0.479, 0.1], [0.55, 1.0]]",121.69
127,1616745600000,put,BTC-26MAR21-40000-P,40000.0,59391.46,BTC-26MAR21,1613824343918,"{'volume': 139.9, 'price_change': -24.0, 'low': 0.019, 'high': 0.025}",open,0.02,1033.3,0.0035,0.056,0.01809516,114.4,0.019,0.0,57133.94,"{'vega': 30.60346, 'theta': -51.77503, 'rho': -6.23422, 'gamma': 1e-05, 'delta': -0.09522}",57133.94,27222743461,"[[0.017, 1.1], [0.0165, 50.0], [0.014, 18.0], [0.013, 14.0], [0.0075, 0.1], [0.0045, 2.0]]",112.24,0.017,1.1,0.0185,1.0,"[[0.0185, 1.0], [0.019, 20.0], [0.0195, 30.0], [0.0205, 17.1], [0.022, 5.9], [0.03, 0.3], [0.055, 2.0], [0.059, 0.2], [0.085, 0.1], [0.09, 0.1], [0.095, 0.1], [0.1, 0.2], [0.11, 0.2], [0.1375, 0.1], [0.1685, 0.1]]",115.18
128,1619769600000,put,BTC-30APR21-56000-P,56000.0,60718.38,SYN.BTC-30APR21,1613824343914,"{'volume': 12.0, 'price_change': -6.2069, 'low': 0.136, 'high': 0.1505}",open,0.14,34.5,0.0695,0.1995,0.12218951,95.65,0.136,0.0,57133.94,"{'vega': 96.99402, 'theta': -67.4135, 'rho': -53.32882, 'gamma': 1e-05, 'delta': -0.34368}",57133.94,27222742480,"[[0.119, 20.8], [0.117, 26.0], [0.0345, 0.1]]",93.65,0.119,20.8,0.12,1.0,"[[0.12, 1.0], [0.124, 20.8], [0.125, 16.0], [0.164, 10.0]]",94.27
129,1619769600000,put,BTC-30APR21-84000-P,84000.0,60716.98,SYN.BTC-30APR21,1613824344921,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,0.5,0.0,0.382,0.5585,0.45595712,104.05,,0.0,57133.12,"{'vega': 93.15648, 'theta': -70.43142, 'rho': -131.04425, 'gamma': 1e-05, 'delta': -0.68885}",57133.12,0,[],0.0,0.0,0.0,0.0,0.0,[],0.0
130,1619769600000,put,BTC-30APR21-64000-P,64000.0,60716.98,SYN.BTC-30APR21,1613824344921,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,0.23,0.0,0.1385,0.2925,0.20309325,99.0,,0.0,57133.12,"{'vega': 104.72436, 'theta': -75.33826, 'rho': -76.26684, 'gamma': 2e-05, 'delta': -0.46318}",57133.12,27222737482,"[[0.1945, 12.0]]",94.02,0.1945,12.0,0.204,12.0,"[[0.204, 12.0]]",99.52
131,1614931200000,call,BTC-5MAR21-62000-C,62000.0,58206.43,BTC-5MAR21,1613824344922,"{'volume': 59.9, 'price_change': 77.3585, 'low': 0.0265, 'high': 0.047}",open,0.04,162.7,0.015,0.1065,0.05071081,102.64,0.047,0.0,57133.12,"{'vega': 42.34696, 'theta': -169.64556, 'rho': 7.30327, 'gamma': 3e-05, 'delta': 0.4082}",57133.12,27222743356,"[[0.0495, 1.0], [0.049, 39.4], [0.0465, 0.1], [0.046, 11.0], [0.0415, 0.1]]",100.97,0.0495,1.0,0.052,1.0,"[[0.052, 1.0], [0.0525, 24.5], [0.053, 15.0], [0.067, 11.0], [0.15, 0.2], [0.2, 0.2], [0.3, 0.1]]",104.4
132,1616745600000,call,BTC-26MAR21-56000-C,56000.0,59388.97,BTC-26MAR21,1613824344923,"{'volume': 165.2, 'price_change': 29.2576, 'low': 0.112, 'high': 0.148}",open,0.13,1473.8,0.0995,0.2125,0.14872984,100.45,0.148,0.0,57133.12,"{'vega': 67.94309, 'theta': -100.92191, 'rho': 26.75123, 'gamma': 2e-05, 'delta': 0.63497}",57133.12,27222742915,"[[0.1465, 20.2], [0.1445, 3.3], [0.1415, 9.0], [0.115, 1.0], [0.095, 0.4], [0.062, 1.0], [0.049, 165.2], [0.02, 6.0], [0.01, 2.2], [0.0085, 0.1]]",98.51,0.1465,20.2,0.15,0.5,"[[0.15, 0.5], [0.1505, 20.2], [0.1535, 9.0], [0.16, 0.5], [0.175, 1.0], [0.18, 1.0], [0.185, 1.0], [0.1875, 1.0], [0.19, 1.0], [0.194, 1.0], [0.195, 1.0], [0.2245, 13.0], [0.4995, 30.0]]",101.57
133,1613980800000,put,BTC-22FEB21-60000-P,60000.0,57286.19,SYN.BTC-22FEB21,1613824344923,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,,0.0,0.0195,0.106,0.05781253,97.29,,0.0,57133.12,"{'vega': 13.10811, 'theta': -352.08443, 'rho': -2.26572, 'gamma': 8e-05, 'delta': -0.73927}",57133.12,0,[],0.0,0.0,0.0,0.0,0.0,[],0.0
134,1613980800000,put,BTC-22FEB21-52000-P,52000.0,57286.19,SYN.BTC-22FEB21,1613824344922,"{'volume': 52.5, 'price_change': -46.1538, 'low': 0.0025, 'high': 0.0075}",open,,51.5,0.0001,0.0295,0.00269682,100.91,0.0035,0.0,57133.12,"{'vega': 6.0625, 'theta': -154.49071, 'rho': -0.23825, 'gamma': 4e-05, 'delta': -0.08112}",57133.12,27222728415,"[[0.0025, 30.6], [0.002, 43.0], [0.0015, 0.1], [0.001, 1.5], [0.0005, 2.6]]",99.01,0.0025,30.6,0.004,26.5,"[[0.004, 26.5], [0.0045, 29.6], [0.005, 0.1], [0.006, 18.0], [0.024, 0.1]]",112.12
135,1614931200000,put,BTC-5MAR21-42000-P,42000.0,58205.61,BTC-5MAR21,1613824344925,"{'volume': 17.4, 'price_change': -20.0, 'low': 0.008, 'high': 0.0105}",open,0.01,403.9,0.0001,0.036,0.00682844,122.71,0.008,0.0,57133.12,"{'vega': 13.40602, 'theta': -64.20369, 'rho': -1.41573, 'gamma': 1e-05, 'delta': -0.06247}",57133.12,27222728597,"[[0.006, 26.0], [0.0055, 30.0], [0.005, 19.1], [0.0035, 0.4], [0.001, 0.1]]",119.0,0.006,26.0,0.0075,1.0,"[[0.0075, 1.0], [0.008, 55.0], [0.0085, 1.1], [0.01, 18.1], [0.0105, 0.1], [0.011, 0.1], [0.0115, 0.1], [0.012, 0.1], [0.0125, 0.1], [0.013, 0.1], [0.0135, 0.1], [0.014, 0.1], [0.0145, 0.1], [0.015, 0.1], [0.0155, 0.1], [0.016, 0.1]]",125.56
136,1640937600000,call,BTC-31DEC21-300000-C,300000.0,68143.72,SYN.BTC-31DEC21,1613824344922,"{'volume': 8.0, 'price_change': -4.4444, 'low': 0.043, 'high': 0.049}",open,0.05,360.2,0.012,0.145,0.04814814,103.09,0.043,0.0,57133.12,"{'vega': 141.80254, 'theta': -23.29166, 'rho': 54.81917, 'gamma': 0.0, 'delta': 0.14172}",57133.12,27222729070,"[[0.044, 15.0], [0.04, 3.0], [0.0245, 0.1], [0.0225, 18.0], [0.02, 5.1]]",101.05,0.044,15.0,0.0525,15.0,"[[0.0525, 15.0], [0.053, 0.1], [0.055, 0.8], [0.0555, 18.0], [0.057, 4.0], [0.058, 60.0], [0.06, 3.1], [0.064, 0.2], [0.065, 3.0], [0.075, 2.5], [0.077, 0.5], [0.082, 2.5], [0.085, 2.5], [0.09, 2.5], [0.097, 0.1], [0.1, 0.5], [0.37, 0.1], [0.54, 15.0]]",105.14
137,1613980800000,call,BTC-22FEB21-51000-C,51000.0,57286.19,SYN.BTC-22FEB21,1613824344925,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,,0.0,0.0825,0.1485,0.11160571,106.73,,0.0,57133.12,"{'vega': 4.59411, 'theta': -135.36618, 'rho': 2.36429, 'gamma': 3e-05, 'delta': 0.94336}",57133.12,27222691621,"[[0.082, 1.0], [0.081, 0.1]]",0.0,0.082,1.0,0.0,0.0,[],0.0
138,1640937600000,put,BTC-31DEC21-24000-P,24000.0,68143.72,SYN.BTC-31DEC21,1613824344921,"{'volume': 4.7, 'price_change': -18.1818, 'low': 0.027, 'high': 0.033}",open,0.03,371.7,0.01,0.0675,0.02795717,94.59,0.027,0.0,57133.12,"{'vega': 66.9495, 'theta': -10.09022, 'rho': -46.68332, 'gamma': 0.0, 'delta': -0.05172}",57133.12,27222730322,"[[0.026, 0.1], [0.025, 0.1], [0.024, 0.1], [0.0235, 0.1], [0.023, 0.1], [0.022, 0.1], [0.021, 0.1], [0.02, 15.2], [0.019, 0.2], [0.018, 1.2], [0.017, 19.2], [0.016, 0.2], [0.015, 0.2], [0.014, 0.2], [0.013, 0.5], [0.012, 0.5], [0.011, 0.5]]",92.57,0.026,0.1,0.0305,0.1,"[[0.0305, 0.1], [0.031, 3.0], [0.0315, 15.0], [0.034, 18.0]]",97.14
139,1632470400000,put,BTC-24SEP21-18000-P,18000.0,65674.3,BTC-24SEP21,1613824344927,"{'volume': 1.0, 'price_change': 0.0, 'low': 0.0105, 'high': 0.0105}",open,0.01,438.9,0.0001,0.0305,0.00877931,104.0,0.0105,0.0,57133.12,"{'vega': 26.27725, 'theta': -6.33164, 'rho': -11.8652, 'gamma': 0.0, 'delta': -0.02178}",57133.12,27222728997,"[[0.0065, 25.0], [0.0045, 0.1], [0.0015, 20.0]]",97.85,0.0065,25.0,0.0115,15.0,"[[0.0115, 15.0], [0.0145, 20.0], [0.08, 1.0]]",110.33
140,1619769600000,call,BTC-30APR21-44000-C,44000.0,60716.98,SYN.BTC-30APR21,1613824344927,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,0.3,373.4,0.2775,0.378,0.32037908,96.79,0.29,0.0,57133.12,"{'vega': 65.29603, 'theta': -45.92405, 'rho': 58.97259, 'gamma': 1e-05, 'delta': 0.83557}",57133.12,27222706711,"[[0.298, 9.0]]",74.19,0.298,9.0,0.329,9.0,"[[0.329, 9.0], [0.3295, 0.1], [0.371, 0.5]]",104.66
141,1624608000000,put,BTC-25JUN21-56000-P,56000.0,62836.99,BTC-25JUN21,1613824344921,"{'volume': 45.0, 'price_change': -20.3608, 'low': 0.1545, 'high': 0.194}",open,0.17,43.7,0.092,0.2385,0.1512775,92.33,0.1545,0.0,57133.12,"{'vega': 130.43136, 'theta': -48.24615, 'rho': -100.06906, 'gamma': 1e-05, 'delta': -0.31444}",57133.12,27222739624,"[[0.148, 10.3], [0.1475, 16.0], [0.1455, 10.0], [0.025, 0.1], [0.0005, 5.0]]",90.75,0.148,10.3,0.1535,10.3,"[[0.1535, 10.3], [0.156, 0.5], [0.1565, 16.0], [0.1905, 10.0], [0.3, 0.2], [0.33, 0.2]]",93.4
142,1615536000000,call,BTC-12MAR21-44000-C,44000.0,58600.06,SYN.BTC-12MAR21,1613824345930,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,0.24,0.0,0.2305,0.3095,0.26416659,110.92,,0.0,57133.46,"{'vega': 25.30892, 'theta': -70.85124, 'rho': 19.97408, 'gamma': 1e-05, 'delta': 0.89215}",57133.46,27222726576,"[[0.234, 1.0]]",0.0,0.234,1.0,0.0,0.0,[],0.0
143,1614931200000,call,BTC-5MAR21-28000-C,28000.0,58207.52,BTC-5MAR21,1613824345933,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,0.5,0.0,0.5045,0.544,0.52000736,176.18,,0.0,57133.46,"{'vega': 2.5484, 'theta': -17.52295, 'rho': 9.63037, 'gamma': 0.0, 'delta': 0.99139}",57133.46,27222574065,"[[0.4905, 1.0]]",0.0,0.4905,1.0,0.0,0.0,[],0.0
144,1632470400000,put,BTC-24SEP21-48000-P,48000.0,65674.41,BTC-24SEP21,1613824345928,"{'volume': 30.1, 'price_change': -6.5134, 'low': 0.122, 'high': 0.1305}",open,0.13,118.7,0.0685,0.2035,0.12126404,89.6,0.122,0.0,57133.46,"{'vega': 146.34777, 'theta': -30.379, 'rho': -129.40758, 'gamma': 1e-05, 'delta': -0.21199}",57133.46,27222728994,"[[0.115, 10.8], [0.1065, 12.0], [0.038, 0.1]]",86.78,0.115,10.8,0.1235,10.8,"[[0.1235, 10.8], [0.1445, 12.0], [0.145, 22.1], [0.153, 2.5], [0.174, 1.0], [0.198, 4.6], [0.2, 10.0]]",90.6
145,1616745600000,put,BTC-26MAR21-7000-P,7000.0,59387.48,BTC-26MAR21,1613824345930,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,0.0,1565.4,0.0001,0.015,9.28e-06,197.58,0.0005,0.0,57133.46,"{'vega': 0.04254, 'theta': -0.12429, 'rho': -0.00368, 'gamma': 0.0, 'delta': -6e-05}",57133.46,27222729067,[],0.0,0.0,0.0,0.0005,5.0,"[[0.0005, 5.0], [0.001, 52.0], [0.0025, 0.5]]",278.21
146,1640937600000,call,BTC-31DEC21-12000-C,12000.0,68142.93,SYN.BTC-31DEC21,1613824345934,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,0.83,2.0,0.818,0.8545,0.83273787,115.25,0.7875,0.0,57133.46,"{'vega': 24.48318, 'theta': -4.49575, 'rho': 88.96808, 'gamma': 0.0, 'delta': 0.98459}",57133.46,27222555141,"[[0.803, 1.0], [0.001, 1.0], [0.0005, 0.1]]",0.0,0.803,1.0,0.0,0.0,[],0.0
147,1614326400000,call,BTC-26FEB21-36000-C,36000.0,57622.17,BTC-26FEB21,1613824345928,"{'volume': 74.8, 'price_change': 15.3846, 'low': 0.325, 'high': 0.375}",open,0.36,1147.8,0.356,0.404,0.37596432,166.36,0.375,0.0,57133.46,"{'vega': 1.85115, 'theta': -26.49651, 'rho': 5.63786, 'gamma': 0.0, 'delta': 0.99051}",57133.46,27222720403,"[[0.3725, 8.2], [0.372, 8.2], [0.0155, 0.2], [0.0135, 0.1]]",0.0,0.3725,8.2,0.3795,16.0,"[[0.3795, 16.0], [0.384, 0.1], [0.3855, 0.1], [0.4, 5.0], [0.45, 0.5]]",222.34
148,1614326400000,put,BTC-26FEB21-58000-P,58000.0,57622.51,BTC-26FEB21,1613824345931,"{'volume': 19.1, 'price_change': -22.7586, 'low': 0.056, 'high': 0.075}",open,0.08,19.1,0.0165,0.111,0.05505829,102.46,0.056,0.0,57133.46,"{'vega': 29.00294, 'theta': -255.69735, 'rho': -5.04031, 'gamma': 5e-05, 'delta': -0.49436}",57133.46,27222742400,"[[0.054, 17.0], [0.0535, 1.0], [0.052, 15.8], [0.0515, 0.1]]",100.37,0.054,17.0,0.0575,3.0,"[[0.0575, 3.0], [0.058, 0.1], [0.0585, 30.8]]",107.33
149,1619769600000,call,BTC-30APR21-36000-C,36000.0,60715.22,SYN.BTC-30APR21,1613824345934,"{'volume': 0.1, 'price_change': 0.0, 'low': 0.423, 'high': 0.423}",open,0.41,191.3,0.3965,0.4725,0.42736476,103.05,0.423,0.0,57133.46,"{'vega': 39.92014, 'theta': -29.89095, 'rho': 56.16369, 'gamma': 1e-05, 'delta': 0.91802}",57133.46,27222551733,"[[0.4025, 9.0]]",0.0,0.4025,9.0,0.4325,9.0,"[[0.4325, 9.0]]",110.54
150,1632470400000,call,BTC-24SEP21-64000-C,64000.0,65674.41,BTC-24SEP21,1613824345932,"{'volume': 1.4, 'price_change': 4.9242, 'low': 0.264, 'high': 0.2815}",open,0.27,478.1,0.21,0.38,0.28278354,90.92,0.277,0.0,57133.46,"{'vega': 186.96313, 'theta': -39.38539, 'rho': 142.76513, 'gamma': 1e-05, 'delta': 0.65044}",57133.46,27222728998,"[[0.2785, 10.0], [0.247, 11.0], [0.245, 0.1], [0.21, 0.1], [0.2, 1.0], [0.1, 0.1], [0.085, 1.0], [0.05, 0.1], [0.0445, 0.1]]",89.42,0.2785,10.0,0.287,10.0,"[[0.287, 10.0], [0.2895, 1.0], [0.293, 11.0], [0.46, 7.7]]",92.41
151,1613894400000,call,BTC-21FEB21-64000-C,64000.0,57201.32,SYN.BTC-21FEB21,1613824345933,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,0.0,0.0,0.0001,0.015,0.00013471,99.26,,0.0,57133.46,"{'vega': 0.63847, 'theta': -7.70574, 'rho': 0.01093, 'gamma': 1e-05, 'delta': 0.00873}",57133.46,27222695260,[],0.0,0.0,0.0,0.001,1.5,"[[0.001, 1.5], [0.0015, 50.0], [0.0025, 0.6]]",133.81
152,1619769600000,call,BTC-30APR21-64000-C,64000.0,60715.22,SYN.BTC-30APR21,1613824345928,"{'volume': 84.2, 'price_change': 12.782, 'low': 0.133, 'high': 0.15}",open,0.13,273.2,0.0915,0.228,0.14903817,99.01,0.15,0.0,57133.46,"{'vega': 104.72196, 'theta': -75.33672, 'rho': 44.38518, 'gamma': 2e-05, 'delta': 0.5368}",57133.46,27222743690,"[[0.147, 23.0], [0.1455, 12.0], [0.136, 11.0], [0.1, 1.0], [0.0995, 20.0], [0.074, 0.2], [0.0305, 0.1]]",97.83,0.147,23.0,0.1515,34.0,"[[0.1515, 34.0], [0.1545, 12.0]]",100.44
153,1614326400000,call,BTC-26FEB21-56000-C,56000.0,57622.51,BTC-26FEB21,1613824345931,"{'volume': 875.3, 'price_change': 120.339, 'low': 0.026, 'high': 0.067}",open,0.05,2308.8,0.0255,0.118,0.06643905,103.12,0.065,0.0,57133.46,"{'vega': 27.85484, 'theta': -247.14271, 'rho': 5.00504, 'gamma': 5e-05, 'delta': 0.61201}",57133.46,27222742395,"[[0.065, 1.5], [0.0645, 15.0], [0.0635, 20.1], [0.063, 0.1], [0.0315, 9.0], [0.025, 0.2], [0.0215, 126.6], [0.017, 3.0], [0.013, 1.0], [0.0005, 0.7]]",100.13,0.065,1.5,0.068,20.3,"[[0.068, 20.3], [0.0685, 0.2], [0.069, 15.1], [0.0695, 10.5], [0.075, 0.1], [0.08, 10.0], [0.085, 1.0], [0.095, 1.0], [0.1, 15.0], [0.123, 0.1], [0.14, 1.0], [0.15, 15.0], [0.16, 5.0]]",106.33
154,1615536000000,put,BTC-12MAR21-58000-P,58000.0,58600.95,SYN.BTC-12MAR21,1613824346938,"{'volume': 1.0, 'price_change': 0.0, 'low': 0.1025, 'high': 0.1025}",open,0.11,1.0,0.043,0.1515,0.08758811,100.39,0.1025,0.0,57134.4,"{'vega': 53.76417, 'theta': -136.22401, 'rho': -16.65472, 'gamma': 3e-05, 'delta': -0.43604}",57134.4,27222742039,"[[0.084, 33.9], [0.083, 9.0], [0.041, 0.1]]",96.49,0.084,33.9,0.088,1.0,"[[0.088, 1.0], [0.0885, 32.9], [0.127, 9.0]]",100.85
155,1615536000000,put,BTC-12MAR21-56000-P,56000.0,58600.95,SYN.BTC-12MAR21,1613824346935,"{'volume': 38.7, 'price_change': -23.1481, 'low': 0.083, 'high': 0.108}",open,0.09,20.7,0.03,0.1315,0.07040371,100.23,0.083,0.0,57134.4,"{'vega': 51.89153, 'theta': -131.26936, 'rho': -14.25681, 'gamma': 3e-05, 'delta': -0.37783}",57134.4,27222742477,"[[0.0675, 21.6], [0.067, 20.0], [0.0665, 10.0], [0.035, 0.1]]",96.96,0.0675,21.6,0.071,21.0,"[[0.071, 21.0], [0.0715, 20.6], [0.1065, 10.0]]",100.91
156,1615536000000,call,BTC-12MAR21-80000-C,80000.0,58600.95,SYN.BTC-12MAR21,1613824346938,"{'volume': 14.6, 'price_change': 44.4444, 'low': 0.009, 'high': 0.013}",open,0.01,14.6,0.0001,0.0555,0.01452224,106.65,0.013,0.0,57134.4,"{'vega': 28.81106, 'theta': -77.55002, 'rho': 3.65843, 'gamma': 1e-05, 'delta': 0.12954}",57134.4,27222739672,"[[0.0135, 47.0], [0.013, 26.0], [0.007, 0.1]]",104.53,0.0135,47.0,0.0155,56.0,"[[0.0155, 56.0], [0.021, 17.0]]",108.61
157,1614931200000,put,BTC-5MAR21-80000-P,80000.0,58208.97,BTC-5MAR21,1613824346935,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,,0.0,0.335,0.4435,0.38041261,108.56,,0.0,57134.4,"{'vega': 14.94623, 'theta': -63.32587, 'rho': -26.73309, 'gamma': 1e-05, 'delta': -0.9281}",57134.4,0,[],0.0,0.0,0.0,0.0,0.0,[],0.0
158,1613894400000,call,BTC-21FEB21-54000-C,54000.0,57201.7,SYN.BTC-21FEB21,1613824346939,"{'volume': 32.3, 'price_change': 184.0, 'low': 0.0125, 'high': 0.0495}",open,0.03,80.8,0.027,0.0945,0.05805682,95.63,0.0355,0.0,57134.4,"{'vega': 4.61956, 'theta': -220.88658, 'rho': 1.07435, 'gamma': 7e-05, 'delta': 0.90324}",57134.4,27222738441,"[[0.0555, 1.5], [0.048, 6.0], [0.0475, 0.1], [0.036, 1.0], [0.03, 3.0], [0.018, 0.4]]",0.0,0.0555,1.5,0.0615,1.5,"[[0.0615, 1.5], [0.0675, 6.0], [0.0745, 0.1]]",129.78
159,1616745600000,put,BTC-26MAR21-18000-P,18000.0,59387.42,BTC-26MAR21,1613824346938,"{'volume': 15.2, 'price_change': 0.0, 'low': 0.0015, 'high': 0.002}",open,0.0,704.9,0.0001,0.016,0.00115001,173.29,0.0015,0.0,57134.4,"{'vega': 2.95989, 'theta': -7.58487, 'rho': -0.37964, 'gamma': 0.0, 'delta': -0.00575}",57134.4,27222729101,"[[0.0005, 66.3]]",156.37,0.0005,66.3,0.002,31.0,"[[0.002, 31.0], [0.0025, 0.1], [0.0035, 0.2], [0.0055, 21.0], [0.006, 0.1], [0.04, 2.0], [0.042, 0.4], [0.3, 0.1]]",187.32
160,1614931200000,put,BTC-5MAR21-38000-P,38000.0,58208.97,BTC-5MAR21,1613824346937,"{'volume': 50.2, 'price_change': -30.7692, 'low': 0.0045, 'high': 0.0065}",open,0.01,175.5,0.0001,0.028,0.00401969,136.2,0.0045,0.0,57134.4,"{'vega': 8.6281, 'theta': -45.86559, 'rho': -0.81809, 'gamma': 1e-05, 'delta': -0.03602}",57134.4,27222744124,"[[0.0035, 26.0], [0.003, 51.0], [0.0005, 1.0]]",132.57,0.0035,26.0,0.0045,0.2,"[[0.0045, 0.2], [0.005, 1.0], [0.0055, 55.0], [0.0065, 20.0], [0.0105, 1.0]]",139.35
161,1613980800000,call,BTC-22FEB21-57000-C,57000.0,57285.86,SYN.BTC-22FEB21,1613824346935,"{'volume': 1.3, 'price_change': 84.375, 'low': 0.015, 'high': 0.0295}",open,,1.3,0.0015,0.072,0.02914778,94.85,0.0295,0.0,57134.4,"{'vega': 16.00433, 'theta': -419.06408, 'rho': 1.46094, 'gamma': 0.0001, 'delta': 0.54311}",57134.4,27222742424,"[[0.0275, 16.5], [0.027, 22.7], [0.026, 0.1], [0.0255, 9.0], [0.025, 0.2], [0.0005, 2.4]]",88.93,0.0275,16.5,0.031,22.7,"[[0.031, 22.7], [0.0315, 15.1], [0.032, 1.5], [0.04, 5.0], [0.064, 0.1]]",101.46
162,1615536000000,put,BTC-12MAR21-40000-P,40000.0,58600.95,SYN.BTC-12MAR21,1613824346938,"{'volume': 703.5, 'price_change': 4.3478, 'low': 0.0105, 'high': 0.015}",open,0.01,770.0,0.0001,0.0405,0.00950227,121.45,0.012,0.0,57134.4,"{'vega': 17.91905, 'theta': -54.92472, 'rho': -2.46399, 'gamma': 1e-05, 'delta': -0.06797}",57134.4,27222731404,"[[0.009, 100.0], [0.008, 56.0], [0.002, 0.1], [0.0005, 18.0]]",119.79,0.009,100.0,0.01,56.0,"[[0.01, 56.0], [0.0105, 3.0], [0.0125, 18.0]]",123.06
163,1616745600000,call,BTC-26MAR21-7000-C,7000.0,59386.48,BTC-26MAR21,1613824346935,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,0.88,69.8,0.8675,0.897,0.88213932,197.58,0.816,0.0,57134.4,"{'vega': 0.04254, 'theta': -0.1243, 'rho': 6.48065, 'gamma': 0.0, 'delta': 0.99994}",57134.4,27222513797,"[[0.874, 17.0]]",0.0,0.874,17.0,0.886,17.0,"[[0.886, 17.0]]",371.32
